Wall time,Step,Value
1650025807.4741435,60000,-110.312744140625
1650025991.051726,120000,-92.3294677734375
1650026176.9385152,180000,-69.70552825927734
1650026354.314296,240000,-77.98184967041016
1650026535.8027883,300000,-144.64181518554688
1650026715.3964188,360000,-110.1333236694336
1650026889.8489513,420000,-24.18819236755371
1650027064.6421738,480000,-49.36235427856445
1650027242.5204012,540000,-77.59226989746094
1650027413.6136534,600000,-113.4124526977539
1650027592.4362822,660000,-57.693843841552734
1650027768.5363758,720000,-77.09827423095703
1650027941.1316135,780000,-38.84326934814453
1650028118.2824028,840000,-146.3378143310547
1650028291.9786775,900000,-89.66339874267578
1650028464.7077017,960000,-113.15227508544922
1650028644.867133,1020000,-83.58657836914062
1650028823.870341,1080000,-71.88217163085938
1650028993.8154674,1140000,-25.27392578125
1650029162.0482085,1200000,-59.71141815185547
1650029336.7085364,1260000,-121.78023529052734
1650029512.3828247,1320000,-144.7214813232422
1650029692.6329048,1380000,-64.10570526123047
1650029865.7976537,1440000,-67.06425476074219
1650030039.2672963,1500000,-65.58311462402344
1650030213.1282928,1560000,-87.95244598388672
1650030387.874146,1620000,-61.8270263671875
1650030561.1884565,1680000,-106.78959655761719
1650030742.7559383,1740000,-121.82698822021484
1650030918.435095,1800000,-90.96232604980469
1650031098.4140875,1860000,-107.75251007080078
1650031269.5568674,1920000,-51.99491882324219
1650031447.879488,1980000,-76.32987213134766
1650031633.191755,2040000,-95.32504272460938
1650031808.9404745,2100000,-84.8127670288086
1650031984.671687,2160000,-57.265525817871094
1650032156.15933,2220000,-67.1176986694336
1650032330.6807065,2280000,-36.88642883300781
1650032506.499799,2340000,-64.87649536132812
1650032680.9369764,2400000,-68.2746353149414
1650032857.0440576,2460000,-57.81058120727539
1650033035.3056538,2520000,-59.75074768066406
1650033208.2286773,2580000,-43.080413818359375
1650033379.0391197,2640000,-17.07720184326172
1650033554.9620702,2700000,-112.81787872314453
1650033734.8707354,2760000,-86.12249755859375
1650033911.241695,2820000,-36.12820053100586
1650034084.5043402,2880000,-57.53683853149414
1650034261.808639,2940000,-86.92999267578125
1650034439.1570773,3000000,-86.0654525756836
1650034621.118007,3060000,-100.72874450683594
1650034798.3350098,3120000,-65.95142364501953
1650034978.7142484,3180000,-25.92216682434082
1650035184.0255136,3240000,-71.92100524902344
1650035402.3839016,3300000,-96.1979751586914
1650035617.415038,3360000,-51.49209976196289
1650035831.6356542,3420000,-48.39767837524414
1650036037.8553746,3480000,-33.203372955322266
1650036254.4962118,3540000,-76.8533706665039
1650036465.4947512,3600000,-24.603517532348633
1650036678.1712933,3660000,-28.4776668548584
1650036889.9073274,3720000,-19.17850685119629
1650037107.5263507,3780000,-115.249755859375
1650037323.724562,3840000,-49.5305290222168
1650037533.2994084,3900000,-86.99078369140625
1650037712.3229613,3960000,-35.303443908691406
1650037892.5421073,4020000,-43.16465759277344
1650038073.9611566,4080000,-88.56659698486328
1650038251.8264177,4140000,-37.69661331176758
1650038429.257944,4200000,-71.62179565429688
1650038610.1997461,4260000,-44.116432189941406
1650038793.373479,4320000,-64.89979553222656
1650038968.4907627,4380000,-28.653398513793945
1650039142.7420852,4440000,-34.47280502319336
1650039312.338673,4500000,-36.933109283447266
1650039494.9321094,4560000,-74.1917953491211
1650039665.4863734,4620000,-85.7881851196289
1650039830.3641133,4680000,-32.857269287109375
1650040001.3070354,4740000,-38.869869232177734
1650040179.3381352,4800000,-17.10719871520996
1650040358.9930577,4860000,-54.2744255065918
1650040537.1917305,4920000,-95.45022583007812
1650040719.2785869,4980000,-83.38353729248047
1650040897.086142,5040000,-106.97464752197266
1650041078.8750122,5100000,-79.50416564941406
1650041255.2440503,5160000,-37.290687561035156
1650041438.0249665,5220000,-84.46491241455078
1650041619.8341553,5280000,-68.97945404052734
1650041794.0883918,5340000,-92.99524688720703
1650041972.6866305,5400000,-117.68925476074219
1650042150.8320165,5460000,-42.15896224975586
1650042334.4357433,5520000,-56.38246154785156
1650042518.159283,5580000,-71.79393768310547
1650042694.5249515,5640000,-42.153873443603516
1650042872.9269347,5700000,-57.85101318359375
1650043049.5831385,5760000,-49.310367584228516
1650043234.4751127,5820000,-83.85303497314453
1650043418.1794443,5880000,-43.287139892578125
1650043602.7692184,5940000,-70.36298370361328
1650043789.5998225,6000000,-51.703651428222656
1650043972.051437,6060000,-142.5372314453125
1650044155.8529332,6120000,-56.32603073120117
1650044336.0601583,6180000,-25.833831787109375
1650044514.8078935,6240000,-23.213241577148438
1650044696.3535607,6300000,-102.33171081542969
1650044872.9506412,6360000,-26.84966278076172
1650045047.6003776,6420000,-34.90924072265625
1650045231.4824593,6480000,-35.64505386352539
1650045402.693654,6540000,-38.18534469604492
1650045583.0864117,6600000,-35.82802963256836
1650045771.8955092,6660000,-146.61590576171875
1650045954.0191596,6720000,-57.43655776977539
1650046130.017472,6780000,-31.179323196411133
1650046308.935048,6840000,-38.70822525024414
1650046495.4869323,6900000,-53.61649703979492
1650046676.7523007,6960000,-39.82439041137695
1650046854.6170743,7020000,-30.95633316040039
1650047036.7069557,7080000,-30.368614196777344
1650047220.7898402,7140000,-59.32339859008789
1650047401.3099098,7200000,-35.45685577392578
1650047587.8822467,7260000,-101.29230499267578
1650047766.426806,7320000,-32.547550201416016
1650047951.5535789,7380000,-48.53063201904297
1650048133.5125465,7440000,-73.78058624267578
1650048320.4869184,7500000,-52.58271026611328
1650048502.8270943,7560000,-106.14510345458984
1650048684.5584345,7620000,-78.15690612792969
1650048864.5572,7680000,-31.808813095092773
1650049045.0069544,7740000,-84.20152282714844
1650049232.03556,7800000,-98.70297241210938
1650049413.2667673,7860000,-25.675466537475586
1650049594.134657,7920000,-47.924110412597656
1650049771.003814,7980000,-36.601131439208984
1650049947.4761045,8040000,-31.26724624633789
1650050121.421413,8100000,-59.68244934082031
1650050296.7676606,8160000,-31.004369735717773
1650050475.6780472,8220000,-45.78696060180664
1650050662.6195147,8280000,-39.112953186035156
1650050840.6335876,8340000,-39.77717971801758
1650051014.9953687,8400000,-30.864173889160156
1650051199.7134159,8460000,-51.98676300048828
1650051376.157837,8520000,-45.20048522949219
1650051555.2230148,8580000,-38.5760612487793
1650051734.7533195,8640000,-18.118974685668945
1650051913.892086,8700000,-26.734615325927734
1650052087.9050064,8760000,-31.80478286743164
1650052261.6257381,8820000,-101.11860656738281
1650052442.0341432,8880000,-55.07144546508789
1650052616.6112518,8940000,-50.978118896484375
1650052795.9972913,9000000,-83.23744201660156
1650052975.652938,9060000,-55.57970428466797
1650053154.8624263,9120000,-42.549957275390625
1650053332.6226366,9180000,-30.13712501525879
1650053506.8303442,9240000,-39.68410110473633
1650053690.4510922,9300000,-80.95655822753906
1650053870.379268,9360000,-52.38315200805664
1650054056.0820749,9420000,-48.82365417480469
1650054230.8428676,9480000,-37.57920455932617
1650054406.9657216,9540000,-88.53306579589844
1650054584.368021,9600000,-41.87151336669922
1650054761.1671758,9660000,-33.95692825317383
1650054944.0052893,9720000,-50.683250427246094
1650055123.9530146,9780000,-33.267818450927734
1650055304.6198199,9840000,-19.24439811706543
1650055482.4165685,9900000,-65.33649444580078
1650055666.2168467,9960000,-107.8519058227539
1650055844.5384834,10020000,-60.53108215332031
1650056024.1399758,10080000,-104.47502899169922
1650056205.1897206,10140000,-81.5312728881836
1650056388.0013459,10200000,-41.2079963684082
1650056567.6616843,10260000,-26.547719955444336
1650056748.768602,10320000,-27.356304168701172
1650056924.7293468,10380000,-58.85413360595703
1650057096.5670435,10440000,-33.89056396484375
1650057274.8010178,10500000,-51.681819915771484
1650057454.9498787,10560000,-53.760440826416016
1650057633.0016582,10620000,-54.868282318115234
1650057805.8843946,10680000,-67.65106201171875
1650057969.7229898,10740000,-46.515445709228516
1650058147.105206,10800000,-37.49665451049805
1650058329.0080876,10860000,-29.866392135620117
1650058505.1256862,10920000,-43.87601089477539
1650058685.4397771,10980000,-123.72412872314453
1650058861.1089833,11040000,-22.587614059448242
1650059041.254053,11100000,-44.127586364746094
1650059216.602188,11160000,-77.91586303710938
1650059386.3368921,11220000,-101.43599700927734
1650059560.4420059,11280000,-27.613304138183594
1650059733.168342,11340000,-32.312660217285156
1650059901.6836662,11400000,-79.94602966308594
1650060067.6618767,11460000,-40.17284393310547
1650060230.0848377,11520000,-34.39158248901367
1650060394.8353143,11580000,-49.933921813964844
1650060555.9837759,11640000,-85.53616333007812
1650060727.230598,11700000,-94.20692443847656
1650060892.6013615,11760000,-104.42032623291016
1650061058.5011694,11820000,-49.987064361572266
1650061227.718306,11880000,-34.9068603515625
1650061405.30741,11940000,-129.023681640625
1650061576.2357814,12000000,-65.37433624267578
1650061751.328052,12060000,-115.94832611083984
1650061918.6301827,12120000,-21.631929397583008
1650062086.2923954,12180000,-52.090057373046875
1650062244.847721,12240000,-27.095888137817383
1650062415.4974844,12300000,-99.99406433105469
1650062582.999845,12360000,-33.23175811767578
1650062750.4735816,12420000,-98.52904510498047
1650062911.6041226,12480000,-67.1709213256836
1650063075.385921,12540000,-20.292531967163086
1650063242.405804,12600000,-85.7083511352539
1650063408.602529,12660000,-32.14334487915039
1650063573.8451948,12720000,-23.647846221923828
1650063737.857122,12780000,-29.61397933959961
1650063900.4313898,12840000,-30.87256622314453
1650064066.638423,12900000,-91.71440124511719
1650064230.6803873,12960000,-76.909912109375
1650064400.9656615,13020000,-44.39443588256836
1650064560.0097373,13080000,-86.1153564453125
1650064719.4216487,13140000,-78.6898422241211
1650064881.499843,13200000,-25.13332176208496
1650065040.7028022,13260000,-24.11444664001465
1650065206.2311888,13320000,-74.79591369628906
1650065363.2004097,13380000,-60.04393768310547
1650065530.133486,13440000,-21.96194839477539
1650065690.8177366,13500000,-58.608970642089844
1650065850.7220497,13560000,-35.65773010253906
1650066023.9663403,13620000,-108.70803833007812
1650066193.129782,13680000,-53.73573303222656
1650066357.0199366,13740000,-31.57809066772461
1650066527.8073397,13800000,-43.91340255737305
1650066691.8580372,13860000,-40.43098068237305
1650066860.8433044,13920000,-55.21592330932617
1650067021.9697073,13980000,-56.36506652832031
1650067187.090619,14040000,-63.10642623901367
1650067360.3352869,14100000,-91.28772735595703
1650067525.8562846,14160000,-52.908199310302734
1650067691.5905085,14220000,-70.64606475830078
1650067856.0437796,14280000,-93.64793395996094
1650068024.4015007,14340000,-83.03440856933594
1650068195.5259783,14400000,-40.3253288269043
1650068366.5301282,14460000,-28.12674331665039
1650068531.9262767,14520000,-36.67144775390625
1650068701.1401122,14580000,-60.681941986083984
1650068879.7074804,14640000,-154.8948516845703
1650069042.2069979,14700000,-31.004568099975586
1650069210.489317,14760000,-61.27570343017578
1650069377.6493027,14820000,-37.29826736450195
1650069548.03737,14880000,-28.18337631225586
1650069713.501126,14940000,-56.0425910949707
1650069878.5318885,15000000,-28.1864070892334
1650070046.9399006,15060000,-26.72125816345215
1650070211.61698,15120000,-44.0715217590332
1650070379.3328485,15180000,-86.78262329101562
1650070544.2714107,15240000,-74.12886810302734
1650070714.037149,15300000,-63.60258865356445
1650070881.57598,15360000,-39.39910888671875
1650071047.1594918,15420000,-20.389986038208008
1650071210.9853365,15480000,-17.839462280273438
1650071377.8737845,15540000,-62.4823112487793
1650071548.536823,15600000,-93.60448455810547
1650071720.0028186,15660000,-97.16460418701172
1650071879.833338,15720000,-74.78254699707031
1650072031.8680727,15780000,-52.39433670043945
1650072197.991553,15840000,-16.304059982299805
1650072366.5921946,15900000,-59.73290252685547
1650072532.2074273,15960000,-84.53392791748047
1650072691.827417,16020000,-114.92222595214844
1650072852.9629047,16080000,-57.74856185913086
1650073009.215354,16140000,-78.08635711669922
1650073172.4140725,16200000,-87.43911743164062
1650073343.5396962,16260000,-42.15568923950195
1650073518.370965,16320000,-68.67076110839844
1650073684.4372098,16380000,-54.92229461669922
1650073846.204608,16440000,-66.64299011230469
1650074012.8490424,16500000,-38.14188003540039
1650074179.4260116,16560000,-24.952089309692383
1650074348.8559093,16620000,-34.244911193847656
1650074518.4536095,16680000,-118.24352264404297
1650074685.0698423,16740000,-65.2659683227539
1650074856.7708623,16800000,-35.23866271972656
1650075024.6583855,16860000,-78.07089233398438
1650075197.4676428,16920000,-90.38349914550781
1650075369.394365,16980000,-113.65880584716797
1650075537.243164,17040000,-52.74822235107422
1650075706.4568336,17100000,-34.05967712402344
1650075870.948313,17160000,-31.940513610839844
1650076030.9909482,17220000,-27.46334457397461
1650076197.975133,17280000,-52.42424011230469
1650076367.7998612,17340000,-94.30445861816406
1650076539.3474271,17400000,-62.25022506713867
1650076718.3014965,17460000,-85.68633270263672
1650076889.8454645,17520000,-127.03680419921875
1650077058.5697365,17580000,-17.42604637145996
1650077219.8808553,17640000,-17.515554428100586
1650077388.6053555,17700000,-56.18021774291992
1650077546.9101014,17760000,-35.120582580566406
1650077718.107351,17820000,-33.79139709472656
1650077881.0696313,17880000,-20.368526458740234
1650078053.537568,17940000,-27.510377883911133
1650078214.4849157,18000000,-20.567554473876953
1650078379.9108264,18060000,-36.08037185668945
1650078547.5968764,18120000,-52.940574645996094
1650078720.1611583,18180000,-83.4823989868164
1650078887.0690007,18240000,-42.61985778808594
1650079057.5515497,18300000,-79.3794174194336
1650079231.2064877,18360000,-28.573957443237305
1650079402.3638716,18420000,-30.90286636352539
1650079569.9633222,18480000,-61.76211929321289
1650079744.281688,18540000,-79.54839324951172
1650079920.2956738,18600000,-54.570762634277344
1650080095.9107125,18660000,-45.68639373779297
1650080268.15595,18720000,-72.56370544433594
1650080441.7810407,18780000,-19.294076919555664
1650080614.9782221,18840000,-61.23472595214844
1650080777.9458978,18900000,-15.584344863891602
1650080942.6958244,18960000,-32.49271011352539
1650081109.796044,19020000,-62.77500534057617
1650081281.0209472,19080000,-95.4938735961914
1650081453.2890382,19140000,-139.84332275390625
1650081622.0946667,19200000,-42.06037902832031
1650081786.4283965,19260000,-41.44384002685547
1650081953.6083858,19320000,-81.14551544189453
1650082120.800611,19380000,-32.36088180541992
1650082284.1938765,19440000,-61.61309814453125
1650082453.9363792,19500000,-22.66450309753418
1650082620.226881,19560000,-74.6288833618164
1650082788.0371008,19620000,-33.11222839355469
1650082959.7685323,19680000,-74.10210418701172
1650083126.8718665,19740000,-17.652942657470703
1650083301.4294565,19800000,-80.62261962890625
1650083472.4738371,19860000,-39.20244598388672
1650083642.0100453,19920000,-99.89462280273438
1650083802.8524876,19980000,-85.03121185302734
1650083968.7696776,20040000,-67.67304992675781
1650084135.0314145,20100000,-22.049230575561523
1650084301.0536342,20160000,-45.073028564453125
1650084467.8563333,20220000,-54.44908142089844
1650084632.5193214,20280000,-32.773197174072266
1650084796.2295034,20340000,-40.04508590698242
1650084967.0007207,20400000,-47.406654357910156
1650085134.60728,20460000,-24.373815536499023
1650085305.1487496,20520000,-78.7442626953125
1650085476.4565656,20580000,-35.527164459228516
1650085639.6810763,20640000,-36.8681526184082
1650085799.6732388,20700000,-37.208709716796875
1650085961.2033646,20760000,-75.06929779052734
1650086127.9175003,20820000,-113.31441497802734
1650086293.8191803,20880000,-41.78852081298828
1650086466.1203856,20940000,-82.50616455078125
1650086641.912566,21000000,-165.36349487304688
1650086814.051554,21060000,-70.22264862060547
1650086989.4189296,21120000,-166.862548828125
1650087161.9433289,21180000,-41.582950592041016
1650087328.5769336,21240000,-60.97885513305664
1650087489.9080436,21300000,-41.90440368652344
1650087654.502248,21360000,-70.86603546142578
1650087822.681161,21420000,-86.63050079345703
1650087990.0331783,21480000,-112.80284118652344
1650088164.252583,21540000,-72.45206451416016
1650088341.6688576,21600000,-96.06974792480469
1650088511.60336,21660000,-108.60237121582031
1650088678.7345786,21720000,-39.31081771850586
1650088848.006775,21780000,-89.03789520263672
1650089018.7118537,21840000,-40.68789291381836
1650089182.459623,21900000,-69.64448547363281
1650089352.5156627,21960000,-58.18320083618164
1650089514.750215,22020000,-88.20441436767578
1650089685.814378,22080000,-46.263370513916016
1650089859.918726,22140000,-70.28426361083984
1650090029.6832373,22200000,-63.29558563232422
1650090191.4035425,22260000,-63.212974548339844
1650090367.0257168,22320000,-151.29074096679688
1650090532.0150785,22380000,-86.71096801757812
1650090694.8115761,22440000,-63.91355514526367
1650090867.1446388,22500000,-107.31626892089844
1650091036.92405,22560000,-77.23212432861328
1650091199.2566197,22620000,-58.271480560302734
1650091359.8970075,22680000,-27.87354278564453
1650091524.9627075,22740000,-56.30491256713867
1650091695.337705,22800000,-102.78877258300781
1650091865.6418254,22860000,-49.19966506958008
1650092037.5982046,22920000,-69.35189056396484
1650092201.5197845,22980000,-39.418052673339844
1650092369.7770576,23040000,-72.65665435791016
1650092533.9847913,23100000,-57.41181182861328
1650092693.108309,23160000,-67.46466064453125
1650092859.969086,23220000,-93.45291900634766
1650093025.0757449,23280000,-109.92810821533203
1650093199.0841124,23340000,-68.73511505126953
1650093368.4712903,23400000,-46.11329650878906
1650093539.8237944,23460000,-86.18500518798828
1650093711.393562,23520000,-101.91231536865234
1650093887.0229034,23580000,-118.06973266601562
1650094049.8984385,23640000,-118.29258728027344
1650094217.1960018,23700000,-51.71034240722656
1650094386.144192,23760000,-85.54788208007812
1650094556.7624216,23820000,-106.43896484375
1650094724.9954035,23880000,-94.83867645263672
1650094899.9581616,23940000,-103.25599670410156
1650095065.4846659,24000000,-60.788883209228516
1650095240.442483,24060000,-66.20960998535156
1650095408.9683297,24120000,-74.19441986083984
1650095579.7701395,24180000,-42.203250885009766
1650095747.2694526,24240000,-80.0149154663086
1650095910.7818692,24300000,-32.1941032409668
1650096072.6694121,24360000,-38.66426467895508
1650096243.0115592,24420000,-42.108497619628906
1650096424.7208846,24480000,-107.39228820800781
1650096599.121387,24540000,-111.41262817382812
1650096770.2583704,24600000,-113.64398956298828
1650096945.6047533,24660000,-121.49752807617188
1650097110.7243397,24720000,-75.58343505859375
1650097282.0072045,24780000,-33.28342056274414
1650097442.2879074,24840000,-83.3879623413086
1650097608.404326,24900000,-46.47768020629883
1650097779.3128304,24960000,-102.8523941040039
1650097956.6575708,25020000,-99.0745849609375
