Wall time,Step,Value
1650025003.9209466,60000,-134.01153564453125
1650025178.8651686,120000,-135.99844360351562
1650025348.8895264,180000,-119.76824951171875
1650025523.1936338,240000,-131.31842041015625
1650025698.4004529,300000,-157.5022735595703
1650025871.3697395,360000,-72.88558197021484
1650026042.1826243,420000,-104.01222229003906
1650026218.202983,480000,-136.4392852783203
1650026383.016478,540000,-34.956214904785156
1650026557.1919153,600000,-110.36968231201172
1650026730.2715104,660000,-97.71256256103516
1650026901.2885997,720000,-152.8955535888672
1650027077.5478878,780000,-173.1042022705078
1650027252.2676854,840000,-170.49864196777344
1650027421.208838,900000,-100.30982971191406
1650027596.5096633,960000,-128.44857788085938
1650027763.4785872,1020000,-50.54527282714844
1650027933.780641,1080000,-114.22047424316406
1650028104.6355371,1140000,-90.74369049072266
1650028276.891483,1200000,-112.8413314819336
1650028446.8407893,1260000,-77.8145751953125
1650028617.308722,1320000,-138.00502014160156
1650028786.0698476,1380000,-65.66223907470703
1650028956.37987,1440000,-142.92288208007812
1650029123.792879,1500000,-151.51974487304688
1650029286.8013077,1560000,-81.99468231201172
1650029456.491249,1620000,-73.80499267578125
1650029626.9758599,1680000,-107.83616638183594
1650029799.8490145,1740000,-102.44558715820312
1650029965.549767,1800000,-18.71131134033203
1650030137.5750525,1860000,-71.75083923339844
1650030308.2049677,1920000,-121.51306915283203
1650030473.464139,1980000,-58.65483856201172
1650030638.7939167,2040000,-106.38491821289062
1650030800.5650237,2100000,-42.26431655883789
1650030970.5954022,2160000,-96.70516204833984
1650031136.4311376,2220000,-96.16883850097656
1650031303.3397946,2280000,-146.43386840820312
1650031469.9474828,2340000,-77.11756896972656
1650031646.5801098,2400000,-93.24260711669922
1650031817.036423,2460000,-96.07234954833984
1650031981.8189087,2520000,-72.50228118896484
1650032144.3888514,2580000,-49.01014709472656
1650032313.756877,2640000,-56.36922836303711
1650032486.996621,2700000,-82.67518615722656
1650032655.4341037,2760000,-89.01411437988281
1650032821.7026184,2820000,-74.359375
1650032991.8939574,2880000,-198.2986297607422
1650033157.8325899,2940000,-59.62711715698242
1650033326.9794078,3000000,-118.86186218261719
1650033492.3924644,3060000,-108.65430450439453
1650033657.975551,3120000,-18.76364517211914
1650033829.008308,3180000,-80.95972442626953
1650034005.5515594,3240000,-111.86651611328125
1650034179.9613953,3300000,-135.83642578125
1650034349.6951818,3360000,-108.70726013183594
1650034524.5049236,3420000,-66.42929077148438
1650034697.2992892,3480000,-53.38145065307617
1650034871.2893858,3540000,-58.06834030151367
1650035064.952935,3600000,-86.53736114501953
1650035264.840526,3660000,-60.21603775024414
1650035463.1671088,3720000,-69.65665435791016
1650035668.0139537,3780000,-97.86339569091797
1650035869.4404242,3840000,-76.45813751220703
1650036069.3650749,3900000,-28.1524600982666
1650036280.9282584,3960000,-171.81629943847656
1650036483.1233609,4020000,-82.43049621582031
1650036684.6773074,4080000,-63.738006591796875
1650036883.4872136,4140000,-79.24484252929688
1650037089.7072995,4200000,-99.05841064453125
