Wall time,Step,Value
1649748778.2497556,60000,-44.74822235107422
1649748880.4705596,120000,-84.88633728027344
1649748983.1890595,180000,-33.54975509643555
1649749088.886859,240000,-87.72711181640625
1649749191.1555338,300000,-16.26828956604004
1649749296.7737868,360000,-44.170467376708984
1649749402.7604885,420000,-12.142668724060059
1649749512.0209618,480000,-9.592045783996582
1649749623.5532048,540000,-12.560341835021973
1649749738.6142886,600000,-14.105388641357422
1649749852.8322573,660000,-14.919632911682129
1649749969.4281747,720000,-13.783283233642578
1649750086.21108,780000,-9.807690620422363
1649750203.480786,840000,-10.283748626708984
1649750321.0967603,900000,-9.117215156555176
1649750440.1642337,960000,-11.18087100982666
1649750559.5978637,1020000,-9.303629875183105
1649750676.7699492,1080000,-11.487815856933594
1649750781.2542026,1140000,-7.596342086791992
1649750885.4685926,1200000,-10.042669296264648
1649750991.1231008,1260000,-8.245869636535645
1649751095.8323069,1320000,-8.352660179138184
1649751200.7677727,1380000,-9.18317985534668
1649751305.0372117,1440000,-10.702337265014648
1649751409.9347036,1500000,-12.065031051635742
1649751514.8480325,1560000,-11.14700698852539
1649751620.178029,1620000,-7.361852169036865
1649751723.867146,1680000,-8.444099426269531
1649751828.2960448,1740000,-11.262200355529785
1649751932.7072334,1800000,-11.329562187194824
1649752037.2281911,1860000,-10.853160858154297
1649752142.126027,1920000,-11.352455139160156
1649752247.4298613,1980000,-10.467694282531738
1649752352.8545582,2040000,-9.242389678955078
1649752457.7740872,2100000,-9.756881713867188
1649752562.8941271,2160000,-10.125341415405273
1649752667.6980178,2220000,-11.22099781036377
1649752773.1309316,2280000,-8.26065444946289
1649752878.1836524,2340000,-8.426125526428223
1649752984.3614333,2400000,-10.343786239624023
1649753090.140214,2460000,-7.975261211395264
1649753196.521562,2520000,-7.742542266845703
1649753302.1574168,2580000,-8.722611427307129
1649753409.2448387,2640000,-10.438614845275879
1649753515.9040654,2700000,-7.816316604614258
1649753621.846899,2760000,-8.840413093566895
1649753727.8195283,2820000,-10.994033813476562
1649753834.4188209,2880000,-9.364148139953613
1649753940.7605202,2940000,-10.011808395385742
1649754047.3382964,3000000,-12.404906272888184
1649754153.5084631,3060000,-9.439599990844727
1649754259.3580549,3120000,-34.587677001953125
1649754364.7401516,3180000,-8.957280158996582
1649754469.821487,3240000,-10.057137489318848
1649754575.8119233,3300000,-8.970346450805664
1649754680.938047,3360000,-8.907731056213379
1649754786.769357,3420000,-10.199650764465332
1649754892.0193048,3480000,-7.749478340148926
1649754996.8292992,3540000,-8.957805633544922
1649755102.2431135,3600000,-10.296903610229492
1649755208.9196181,3660000,-10.466608047485352
1649755315.3471441,3720000,-10.666629791259766
1649755422.262957,3780000,-10.178264617919922
1649755528.1924481,3840000,-7.904885292053223
1649755634.5247521,3900000,-8.230803489685059
1649755740.8826187,3960000,-9.845218658447266
1649755847.7836883,4020000,-10.562142372131348
1649755953.5989418,4080000,-6.053122043609619
1649756059.2313163,4140000,-9.542924880981445
1649756166.372776,4200000,-9.762160301208496
1649756272.919563,4260000,-7.71445894241333
1649756379.0144992,4320000,-11.606283187866211
1649756485.7910836,4380000,-10.038789749145508
1649756593.0896268,4440000,-7.130761623382568
1649756700.0682445,4500000,-10.136466026306152
1649756807.2817805,4560000,-9.876415252685547
1649756914.1501153,4620000,-9.523978233337402
1649757021.2300358,4680000,-8.388528823852539
1649757128.1631875,4740000,-10.510942459106445
1649757234.8473492,4800000,-9.250110626220703
1649757342.6267045,4860000,-9.751989364624023
1649757449.6250567,4920000,-9.057714462280273
1649757557.4686444,4980000,-11.252419471740723
1649757664.3800945,5040000,-8.035893440246582
1649757772.3714983,5100000,-9.350465774536133
1649757879.4527855,5160000,-9.895174980163574
1649757986.8712697,5220000,-6.864928245544434
1649758093.4787552,5280000,-10.767951965332031
1649758201.4019372,5340000,-8.14682674407959
1649758309.2983978,5400000,-10.957789421081543
1649758418.05576,5460000,-12.331016540527344
1649758525.4431367,5520000,-9.485551834106445
1649758633.931535,5580000,-9.116572380065918
1649758740.9923007,5640000,-10.390889167785645
1649758848.714144,5700000,-11.53095817565918
1649758955.714638,5760000,-9.022567749023438
1649759064.2190366,5820000,-8.178154945373535
1649759172.5626369,5880000,-8.333707809448242
1649759280.5819979,5940000,-9.004158973693848
1649759388.8854866,6000000,-8.607306480407715
1649759497.841581,6060000,-9.729301452636719
1649759607.7206016,6120000,-9.01435661315918
1649759720.2725983,6180000,-8.056022644042969
1649759830.3539793,6240000,-9.794815063476562
1649759939.6302507,6300000,-12.202720642089844
1649760047.5932264,6360000,-7.919105052947998
1649760155.6478922,6420000,-9.247114181518555
1649760264.287214,6480000,-8.065876960754395
1649760373.360821,6540000,-7.694019317626953
1649760482.0936081,6600000,-10.720620155334473
1649760590.2548,6660000,-8.304760932922363
1649760698.8222528,6720000,-9.153253555297852
1649760807.2934732,6780000,-6.973031044006348
1649760915.9074924,6840000,-10.198710441589355
1649761025.6992927,6900000,-9.27962589263916
1649761135.7325807,6960000,-9.320876121520996
1649761245.7838316,7020000,-6.3101806640625
1649761355.4310884,7080000,-9.578231811523438
1649761465.6177995,7140000,-8.606172561645508
1649761575.1321385,7200000,-7.426080226898193
1649761686.133175,7260000,-11.016682624816895
1649761796.3867602,7320000,-8.821737289428711
1649761906.685325,7380000,-9.718441009521484
1649762015.8940258,7440000,-7.800116062164307
1649762126.1881166,7500000,-8.4575777053833
1649762236.4542763,7560000,-10.301653861999512
1649762346.4004867,7620000,-10.84090518951416
1649762455.5844328,7680000,-8.273472785949707
