Wall time,Step,Value
1649748650.0587392,60000,-181.4555206298828
1649748726.4305222,120000,-153.04409790039062
1649748818.1261709,180000,-99.3755111694336
1649748918.43474,240000,-67.15573120117188
1649749017.3570542,300000,-108.66846466064453
1649749115.603789,360000,-70.4826431274414
1649749210.7173607,420000,-131.22201538085938
1649749310.8852432,480000,-198.32748413085938
1649749408.5621827,540000,-149.09344482421875
1649749506.7669373,600000,-140.09422302246094
1649749603.072371,660000,-73.88932800292969
1649749700.19589,720000,-89.90924835205078
1649749798.1225996,780000,-119.86849212646484
1649749898.6936927,840000,-164.12611389160156
1649749995.3932369,900000,-81.91229248046875
1649750093.4158115,960000,-96.95838165283203
1649750192.2723582,1020000,-123.81549835205078
1649750291.0854883,1080000,-121.63777160644531
1649750390.2688215,1140000,-97.04638671875
1649750490.140272,1200000,-101.6067886352539
1649750590.098655,1260000,-132.31295776367188
1649750685.232509,1320000,-129.17861938476562
1649750770.3864222,1380000,-80.5541000366211
1649750857.856019,1440000,-136.99497985839844
1649750941.9635725,1500000,-52.15010070800781
1649751029.031504,1560000,-105.04443359375
1649751114.9846194,1620000,-87.81440734863281
1649751201.1326103,1680000,-96.71517181396484
1649751289.9519715,1740000,-158.62857055664062
1649751376.8668752,1800000,-64.09577941894531
1649751463.0150242,1860000,-65.15740966796875
1649751550.518464,1920000,-132.47959899902344
1649751638.0146208,1980000,-93.27147674560547
1649751724.6467164,2040000,-101.85797882080078
1649751810.6116025,2100000,-31.392059326171875
1649751900.3478985,2160000,-156.03411865234375
1649751985.5018988,2220000,-43.8847541809082
1649752071.0230508,2280000,-60.38433074951172
1649752157.5269887,2340000,-90.00401306152344
1649752241.874911,2400000,-47.959896087646484
1649752329.5695553,2460000,-87.63685607910156
1649752415.2608542,2520000,-58.16944122314453
1649752502.3028464,2580000,-80.52964782714844
1649752588.295379,2640000,-90.52056121826172
1649752675.1147878,2700000,-85.38494873046875
1649752763.981816,2760000,-79.16744995117188
1649752852.4336672,2820000,-91.29016876220703
1649752940.4183357,2880000,-89.63275146484375
1649753029.572312,2940000,-105.31941223144531
1649753116.2198215,3000000,-89.45147705078125
1649753207.2637281,3060000,-141.82025146484375
1649753297.032164,3120000,-115.75811004638672
1649753386.608889,3180000,-80.44595336914062
1649753477.4485602,3240000,-99.78318786621094
1649753565.9275663,3300000,-76.67774963378906
1649753652.470532,3360000,-61.96199417114258
1649753740.8923635,3420000,-30.476829528808594
1649753829.3278227,3480000,-57.484622955322266
1649753918.769792,3540000,-104.67950439453125
1649754009.3616295,3600000,-131.97804260253906
1649754095.1904316,3660000,-23.33740234375
1649754183.0653634,3720000,-103.30519104003906
1649754269.982376,3780000,-68.81664276123047
1649754357.0180564,3840000,-78.11773681640625
1649754443.7739666,3900000,-20.85828971862793
1649754531.51845,3960000,-116.52317810058594
1649754618.1930394,4020000,-55.91208267211914
1649754704.8748596,4080000,-94.71963500976562
1649754790.6111882,4140000,-40.80313491821289
1649754876.6324148,4200000,-35.67565155029297
1649754962.6109676,4260000,-55.85683059692383
1649755050.6855102,4320000,-76.36184692382812
1649755140.230084,4380000,-125.31922149658203
1649755231.6327736,4440000,-125.33162689208984
1649755319.0210793,4500000,-59.18427658081055
1649755409.087591,4560000,-104.83056640625
1649755496.047864,4620000,-81.13738250732422
1649755583.7425637,4680000,-60.668251037597656
1649755674.7944233,4740000,-124.24402618408203
1649755762.0310247,4800000,-62.02285385131836
1649755847.2648635,4860000,-24.96380043029785
1649755934.0722194,4920000,-34.548458099365234
1649756021.6488273,4980000,-55.57938766479492
1649756108.5614574,5040000,-45.039798736572266
1649756200.8171372,5100000,-173.73489379882812
1649756288.1631403,5160000,-96.98954772949219
1649756376.562852,5220000,-85.1521224975586
1649756465.9898221,5280000,-93.90496826171875
1649756555.9973104,5340000,-77.45783233642578
1649756642.5051613,5400000,-49.242286682128906
1649756733.7256398,5460000,-154.2874755859375
1649756820.4046197,5520000,-31.335351943969727
1649756907.1152391,5580000,-22.417016983032227
1649756996.872644,5640000,-81.87908935546875
1649757083.878442,5700000,-26.145503997802734
1649757172.7613778,5760000,-69.37767791748047
1649757259.9015293,5820000,-38.62598419189453
1649757348.515969,5880000,-58.11528015136719
1649757437.3190448,5940000,-45.994041442871094
1649757525.727961,6000000,-48.31784439086914
1649757614.220245,6060000,-43.77349853515625
1649757704.975373,6120000,-66.54379272460938
1649757794.5388343,6180000,-53.3565673828125
1649757883.3150501,6240000,-55.08174514770508
1649757972.4551182,6300000,-51.42649841308594
1649758062.5978847,6360000,-94.71124267578125
1649758151.4973533,6420000,-58.317928314208984
1649758242.5864937,6480000,-51.51881408691406
1649758331.1106038,6540000,-42.224876403808594
1649758421.362506,6600000,-52.74220275878906
1649758509.7744353,6660000,-34.72063446044922
1649758600.3639317,6720000,-61.991302490234375
1649758688.8846412,6780000,-48.068302154541016
1649758778.2918649,6840000,-97.61058044433594
1649758868.3258066,6900000,-81.320556640625
1649758959.0350356,6960000,-134.6313018798828
1649759048.4983897,7020000,-30.763652801513672
1649759139.1242115,7080000,-50.7486457824707
1649759229.046012,7140000,-39.53860092163086
1649759321.0160215,7200000,-58.42299270629883
1649759411.7486744,7260000,-24.746488571166992
1649759503.3128242,7320000,-37.03968048095703
1649759595.1072052,7380000,-32.132877349853516
1649759691.3842304,7440000,-50.84724426269531
1649759785.604603,7500000,-69.61126708984375
1649759878.4467294,7560000,-38.67074966430664
1649759974.1252635,7620000,-169.76309204101562
1649760066.2401955,7680000,-60.322608947753906
1649760155.3531234,7740000,-23.937780380249023
1649760246.620548,7800000,-40.23165512084961
1649760337.9989905,7860000,-50.75535583496094
1649760427.5492127,7920000,-25.81146812438965
1649760518.9329507,7980000,-96.1192855834961
1649760608.9857917,8040000,-45.53288269042969
1649760700.630282,8100000,-95.05563354492188
1649760792.1356466,8160000,-85.67593383789062
1649760883.5184097,8220000,-38.91643142700195
1649760974.893663,8280000,-74.67829895019531
1649761067.310302,8340000,-69.45751953125
1649761159.1747546,8400000,-21.87949562072754
1649761250.4896116,8460000,-40.69023895263672
1649761342.9448717,8520000,-30.0084171295166
1649761438.564754,8580000,-95.59586334228516
1649761532.6250985,8640000,-48.80305099487305
1649761628.7259548,8700000,-59.09815216064453
1649761723.7995105,8760000,-26.7637996673584
1649761818.9565086,8820000,-45.13322830200195
1649761912.2508824,8880000,-21.860334396362305
1649762006.7905624,8940000,-49.08912658691406
1649762101.3625093,9000000,-28.552143096923828
1649762197.2324748,9060000,-80.38675689697266
1649762289.1304383,9120000,-24.33127212524414
1649762382.3561826,9180000,-49.02458190917969
1649762474.6088057,9240000,-25.82659149169922
1649762567.4988246,9300000,-29.33200454711914
1649762659.3791568,9360000,-41.67328643798828
1649762754.266873,9420000,-57.21799087524414
1649762847.1530635,9480000,-44.598873138427734
1649762939.6254213,9540000,-28.355985641479492
1649763033.6443133,9600000,-48.511695861816406
1649763130.4725068,9660000,-79.92420196533203
1649763226.7419145,9720000,-44.613956451416016
1649763321.6599076,9780000,-17.855932235717773
1649763417.0042005,9840000,-25.181425094604492
1649763510.6963208,9900000,-45.95685577392578
1649763604.4610927,9960000,-54.37886428833008
1649763699.4764254,10020000,-87.78711700439453
1649763794.9277115,10080000,-101.35334777832031
1649763887.5756295,10140000,-26.12401580810547
1649763981.471702,10200000,-42.321800231933594
1649764075.606684,10260000,-28.687938690185547
1649764172.716015,10320000,-85.67640686035156
1649764266.0188477,10380000,-45.53894805908203
1649764360.5300348,10440000,-62.86600875854492
1649764452.626283,10500000,-16.74905014038086
1649764547.5337086,10560000,-90.38023376464844
1649764641.3184745,10620000,-75.03262329101562
1649764733.0197456,10680000,-36.265174865722656
1649764823.7908645,10740000,-47.44719696044922
1649764917.5072143,10800000,-113.99478149414062
1649765009.0243495,10860000,-59.874855041503906
1649765098.8147838,10920000,-22.067432403564453
1649765193.5989544,10980000,-115.39128875732422
1649765283.7200522,11040000,-15.776105880737305
