Wall time,Step,Value
1649876484.9242613,60000,-55.55497741699219
1649876552.615181,120000,-54.10828399658203
1649876620.2998495,180000,-41.71598815917969
1649876688.6722393,240000,-58.3062744140625
1649876756.783015,300000,-50.740577697753906
1649876826.2664964,360000,-22.710275650024414
1649876895.909939,420000,-26.0185546875
1649876965.910806,480000,-41.10691833496094
1649877035.9358141,540000,-58.78770446777344
1649877105.354245,600000,-26.126331329345703
1649877174.5486546,660000,-38.402496337890625
1649877243.6519005,720000,-25.422388076782227
1649877313.0293424,780000,-33.16819381713867
1649877382.5160904,840000,-18.543136596679688
1649877458.2366037,900000,-43.87705993652344
1649877547.243007,960000,-23.384008407592773
1649877647.833741,1020000,-20.380868911743164
1649877746.637773,1080000,-16.788339614868164
1649877845.4937997,1140000,-37.514129638671875
1649877937.2559574,1200000,-22.1749210357666
1649878022.229905,1260000,-28.813648223876953
1649878110.2599783,1320000,-17.12843894958496
1649878224.8201456,1380000,-14.019736289978027
1649878352.326712,1440000,-23.411026000976562
1649878479.3980014,1500000,-38.13018035888672
1649878605.9994774,1560000,-21.11040496826172
1649878731.6493213,1620000,-24.06458854675293
1649878858.36432,1680000,-16.61362648010254
1649878985.8544853,1740000,-21.560646057128906
1649879114.0545745,1800000,-37.477474212646484
1649879242.313669,1860000,-25.411540985107422
1649879371.7923806,1920000,-22.069442749023438
1649879501.7951043,1980000,-20.375198364257812
1649879630.464438,2040000,-16.245952606201172
1649879759.1794512,2100000,-35.08221435546875
1649879887.9435256,2160000,-27.262775421142578
1649880017.4435997,2220000,-52.589576721191406
1649880144.8788955,2280000,-21.052526473999023
1649880272.0301852,2340000,-19.263607025146484
1649880399.7584517,2400000,-17.303199768066406
1649880526.93904,2460000,-25.50916290283203
1649880655.1480582,2520000,-22.13383674621582
1649880781.248597,2580000,-12.49454402923584
1649880907.6029737,2640000,-26.248552322387695
1649881036.6349332,2700000,-73.92919921875
1649881165.078705,2760000,-35.538265228271484
1649881292.0614357,2820000,-16.70758056640625
1649881421.5482247,2880000,-24.910669326782227
1649881550.5845406,2940000,-15.512857437133789
1649881679.0237734,3000000,-22.068849563598633
1649881808.3364365,3060000,-18.212255477905273
1649881936.5962665,3120000,-26.605552673339844
1649882064.185518,3180000,-20.248180389404297
1649882192.5796182,3240000,-28.253080368041992
1649882320.6560016,3300000,-12.505090713500977
1649882451.4831245,3360000,-25.306011199951172
1649882583.1964157,3420000,-15.17908000946045
1649882710.4278097,3480000,-23.684633255004883
1649882838.8145823,3540000,-15.677152633666992
1649882965.9716525,3600000,-16.168947219848633
1649883093.238976,3660000,-24.29837989807129
1649883220.5078764,3720000,-26.993896484375
1649883348.4731972,3780000,-15.103358268737793
1649883474.417399,3840000,-11.116250038146973
1649883602.0140805,3900000,-12.322773933410645
1649883730.7766778,3960000,-16.09202766418457
1649883860.6092129,4020000,-35.89535140991211
1649883989.5814605,4080000,-17.688249588012695
1649884118.9714093,4140000,-21.962614059448242
1649884247.0899255,4200000,-13.00432300567627
1649884376.7207465,4260000,-20.46908187866211
1649884507.6172094,4320000,-20.374675750732422
