Wall time,Step,Value
1649604343.9022276,60000,-214.18955993652344
1649604399.3068745,120000,-193.42852783203125
1649604452.9321332,180000,-126.41063690185547
1649604510.4710944,240000,-158.32423400878906
1649604572.9888241,300000,-182.79515075683594
1649604645.5114503,360000,-209.3660125732422
1649604730.7641904,420000,-208.468505859375
1649604826.4664521,480000,-194.6232452392578
1649604919.3638554,540000,-173.3050994873047
1649605011.4555743,600000,-171.65069580078125
1649605101.3146322,660000,-172.87774658203125
1649605192.88702,720000,-180.599609375
1649605284.5265598,780000,-159.97361755371094
1649605381.0277123,840000,-227.4135284423828
1649605476.0966663,900000,-184.39697265625
1649605567.2168236,960000,-90.63826751708984
1649605658.9461074,1020000,-94.83985900878906
1649605750.535203,1080000,-152.6837615966797
1649605844.8438482,1140000,-141.8777313232422
1649605936.6282606,1200000,-160.06092834472656
1649606033.0642056,1260000,-238.25575256347656
1649606128.1534476,1320000,-168.46463012695312
1649606224.2280083,1380000,-133.38743591308594
1649606321.8079696,1440000,-190.82913208007812
1649606414.8867898,1500000,-42.99515914916992
1649606510.7344775,1560000,-199.1761932373047
1649606605.751795,1620000,-114.70674896240234
1649606701.967472,1680000,-161.4102020263672
1649606794.3660295,1740000,-146.40066528320312
1649606888.3847032,1800000,-173.06114196777344
1649606983.0606487,1860000,-171.5084991455078
1649607076.6460097,1920000,-125.8638916015625
1649607169.5260284,1980000,-89.6374282836914
1649607258.9049428,2040000,-186.54595947265625
1649607343.5622149,2100000,-108.76168060302734
1649607426.5091946,2160000,-74.34818267822266
1649607508.9731681,2220000,-51.92194366455078
1649607593.9669423,2280000,-144.78182983398438
1649607675.9769993,2340000,-101.91585540771484
1649607759.3150742,2400000,-87.35921478271484
1649607842.3305042,2460000,-148.35702514648438
1649607927.762308,2520000,-107.95413208007812
1649608013.2300715,2580000,-122.34368133544922
1649608096.3113248,2640000,-138.40728759765625
1649608178.4968452,2700000,-66.06373596191406
1649608262.2875874,2760000,-83.92061614990234
1649608348.2657497,2820000,-100.979736328125
1649608434.383919,2880000,-140.22007751464844
1649608518.4009867,2940000,-112.1440658569336
1649608605.7602696,3000000,-190.49911499023438
1649608690.9262428,3060000,-111.92578125
1649608776.4482622,3120000,-98.4990005493164
1649608860.6694815,3180000,-101.75688934326172
1649608943.2017007,3240000,-81.58145141601562
1649609027.3039823,3300000,-104.96543884277344
1649609112.661798,3360000,-76.58851623535156
1649609197.6986575,3420000,-149.4779510498047
1649609283.8199077,3480000,-141.78176879882812
1649609368.1143057,3540000,-71.87501525878906
1649609451.3637445,3600000,-80.51504516601562
1649609534.8535285,3660000,-53.89742660522461
1649609621.1361933,3720000,-127.0207748413086
1649609707.325314,3780000,-101.78516387939453
1649609791.0067582,3840000,-53.19078826904297
1649609876.2461007,3900000,-113.78694152832031
1649609962.4576643,3960000,-113.42626190185547
1649610048.1031778,4020000,-67.33951568603516
1649610135.1338744,4080000,-52.884552001953125
1649610225.2183094,4140000,-174.0574493408203
