Wall time,Step,Value
1650025609.4822385,60000,-39.6706428527832
1650025797.1533864,120000,-65.71094512939453
1650025985.7922454,180000,-66.75995635986328
1650026176.464199,240000,-18.48020362854004
1650026368.666255,300000,-16.77053451538086
1650026567.2976305,360000,-14.187335014343262
1650026780.7234125,420000,-19.58075714111328
1650026989.7650964,480000,-8.151959419250488
1650027206.469162,540000,-8.896919250488281
1650027425.2062924,600000,-12.278871536254883
1650027645.4108913,660000,-16.514265060424805
1650027866.1782258,720000,-12.82835865020752
1650028084.2640882,780000,-11.258430480957031
1650028313.238593,840000,-10.316218376159668
1650028540.9688966,900000,-8.825647354125977
1650028772.136998,960000,-16.60545539855957
1650029000.7917063,1020000,-9.535651206970215
1650029225.90517,1080000,-12.267552375793457
1650029453.821517,1140000,-12.387072563171387
1650029688.1077144,1200000,-11.35752010345459
1650029917.1268833,1260000,-8.664956092834473
1650030147.182068,1320000,-8.22551155090332
1650030378.7707407,1380000,-15.878327369689941
1650030608.0006547,1440000,-11.481420516967773
1650030838.60219,1500000,-12.170989036560059
1650031070.6085174,1560000,-11.3764009475708
1650031302.163596,1620000,-7.513467788696289
1650031537.2613544,1680000,-8.459907531738281
1650031772.7127738,1740000,-10.654153823852539
1650032004.4277527,1800000,-12.22299575805664
1650032236.7859015,1860000,-11.399669647216797
1650032469.4290836,1920000,-11.720171928405762
1650032703.768513,1980000,-11.161837577819824
1650032933.8045123,2040000,-9.224645614624023
1650033170.061382,2100000,-10.791646003723145
1650033402.9569652,2160000,-10.220664024353027
1650033638.620502,2220000,-11.83224105834961
1650033875.1330993,2280000,-10.373019218444824
1650034105.2919521,2340000,-10.09298324584961
1650034334.027431,2400000,-9.884182929992676
1650034573.3225117,2460000,-8.504624366760254
1650034807.2964764,2520000,-8.22016716003418
1650035048.2269683,2580000,-8.866950035095215
1650035310.8193283,2640000,-9.701231002807617
1650035572.713737,2700000,-7.592987537384033
1650035834.1657915,2760000,-9.365938186645508
1650036095.4106216,2820000,-10.0496244430542
1650036357.2069726,2880000,-10.126910209655762
1650036620.1342497,2940000,-10.402466773986816
1650036884.1017835,3000000,-12.6538724899292
1650037147.4447246,3060000,-10.480618476867676
1650037411.5051746,3120000,-8.453859329223633
1650037661.1647232,3180000,-9.718411445617676
1650037895.6227553,3240000,-10.665850639343262
1650038129.9638295,3300000,-8.840082168579102
1650038368.4933429,3360000,-9.134915351867676
1650038608.7495165,3420000,-9.845904350280762
1650038848.094086,3480000,-8.052632331848145
1650039084.848245,3540000,-9.183659553527832
1650039319.9323444,3600000,-10.912578582763672
1650039555.2350483,3660000,-10.994771957397461
1650039786.4284358,3720000,-10.474676132202148
1650040018.4323854,3780000,-10.517992973327637
1650040253.215539,3840000,-8.389806747436523
1650040491.3050623,3900000,-8.359434127807617
1650040729.0693784,3960000,-10.124175071716309
1650040960.6342907,4020000,-10.815881729125977
1650041201.1708436,4080000,-5.975918292999268
1650041435.7580607,4140000,-9.743926048278809
1650041673.9803524,4200000,-10.802213668823242
1650041906.969933,4260000,-8.37271499633789
1650042144.465672,4320000,-12.900304794311523
1650042378.3523057,4380000,-20.3561954498291
1650042616.070873,4440000,-7.653308868408203
1650042848.7404094,4500000,-10.015711784362793
1650043085.1735382,4560000,-10.38316535949707
1650043322.6768196,4620000,-10.212563514709473
1650043561.4114661,4680000,-8.149958610534668
1650043804.107408,4740000,-11.244027137756348
1650044041.8323336,4800000,-9.92533016204834
1650044279.4944887,4860000,-10.099320411682129
1650044515.3386834,4920000,-9.59939193725586
1650044751.5762496,4980000,-11.168895721435547
1650044980.517491,5040000,-8.114483833312988
1650045220.3593903,5100000,-8.834492683410645
1650045447.1115177,5160000,-10.036932945251465
1650045681.8551166,5220000,-7.013576507568359
1650045920.9041429,5280000,-11.04395580291748
1650046150.4493775,5340000,-8.227874755859375
1650046386.3003964,5400000,-10.593313217163086
1650046622.9016,5460000,-12.480531692504883
1650046855.203572,5520000,-9.130939483642578
1650047093.3773263,5580000,-9.558853149414062
1650047329.6071944,5640000,-10.176254272460938
1650047567.3046339,5700000,-11.397529602050781
1650047805.4797497,5760000,-9.031668663024902
1650048044.3284962,5820000,-8.727301597595215
1650048284.388107,5880000,-7.863222599029541
1650048520.2955384,5940000,-8.886253356933594
1650048753.1133366,6000000,-9.024746894836426
1650048989.899894,6060000,-9.866365432739258
1650049227.4983802,6120000,-8.93118667602539
1650049461.973147,6180000,-8.932714462280273
1650049697.3003285,6240000,-9.668588638305664
1650049929.0017052,6300000,-10.903306007385254
1650050161.590625,6360000,-8.711374282836914
1650050395.756335,6420000,-9.817011833190918
1650050635.5494165,6480000,-8.030837059020996
1650050868.5855548,6540000,-8.241732597351074
1650051096.675062,6600000,-10.594438552856445
1650051334.7855685,6660000,-8.48010540008545
1650051574.2608263,6720000,-8.831162452697754
1650051812.4870293,6780000,-6.982755184173584
1650052045.5284073,6840000,-9.617162704467773
1650052281.8376565,6900000,-9.489108085632324
1650052518.0216763,6960000,-9.379035949707031
1650052746.2705052,7020000,-6.030424118041992
1650052981.5684536,7080000,-8.945578575134277
1650053212.0028036,7140000,-8.825263977050781
1650053446.135127,7200000,-7.423164367675781
1650053679.1932955,7260000,-11.333903312683105
1650053914.7798152,7320000,-8.8916015625
1650054147.6227977,7380000,-10.220702171325684
1650054376.9909203,7440000,-7.372807025909424
1650054606.7906199,7500000,-8.460335731506348
1650054839.4878764,7560000,-10.230550765991211
1650055074.1367195,7620000,-10.411369323730469
1650055309.1397088,7680000,-8.377912521362305
1650055543.4166677,7740000,-10.344658851623535
1650055776.8566976,7800000,-8.787809371948242
1650056009.930039,7860000,-9.253602981567383
1650056241.3478606,7920000,-9.523348808288574
1650056478.5615523,7980000,-8.663958549499512
1650056713.162001,8040000,-8.907066345214844
1650056946.0694034,8100000,-9.041919708251953
1650057178.705581,8160000,-9.62791919708252
1650057410.2121503,8220000,-8.823539733886719
1650057641.4250581,8280000,-9.63266658782959
1650057870.9688492,8340000,-9.142996788024902
1650058097.540301,8400000,-6.994444847106934
1650058336.1729257,8460000,-8.637701034545898
1650058569.644951,8520000,-8.120146751403809
1650058806.3656533,8580000,-10.806169509887695
1650059043.8200564,8640000,-9.81406307220459
