Wall time,Step,Value
1649604639.5114794,60000,-54.167274475097656
1649604767.7456055,120000,-42.21049499511719
1649604904.6843355,180000,-44.67762756347656
1649605038.6159074,240000,-49.84419250488281
1649605174.5413704,300000,-22.912439346313477
1649605310.3965812,360000,-25.690410614013672
1649605448.6572227,420000,-38.50587463378906
1649605585.9613984,480000,-51.02237319946289
1649605723.759841,540000,-52.8311653137207
1649605863.9947867,600000,-66.89258575439453
1649606001.1544118,660000,-25.173511505126953
1649606139.2891452,720000,-24.065866470336914
1649606278.5582776,780000,-47.79241943359375
1649606419.2158875,840000,-51.24642562866211
1649606560.4665086,900000,-65.35681915283203
1649606702.3604136,960000,-41.96415710449219
1649606842.7481093,1020000,-25.534343719482422
1649606983.0801055,1080000,-21.99974822998047
1649607128.5697021,1140000,-84.61265563964844
1649607262.9203384,1200000,-40.913265228271484
1649607388.4508986,1260000,-43.15693283081055
1649607512.5553122,1320000,-24.66277503967285
1649607636.3399718,1380000,-15.337547302246094
1649607760.138958,1440000,-28.164295196533203
1649607885.0366037,1500000,-24.259857177734375
1649608010.040949,1560000,-20.44384002685547
1649608135.4230397,1620000,-39.51926040649414
1649608257.025322,1680000,-17.53860855102539
1649608382.1409605,1740000,-16.89512062072754
1649608507.8370786,1800000,-56.14149475097656
1649608634.713525,1860000,-17.633380889892578
1649608758.4284227,1920000,-25.89674949645996
1649608884.0135677,1980000,-36.536617279052734
1649609010.6767554,2040000,-35.749576568603516
1649609138.023956,2100000,-55.65283203125
1649609265.6074023,2160000,-16.291725158691406
1649609394.8027456,2220000,-52.10960006713867
1649609523.4652119,2280000,-21.543415069580078
1649609652.313118,2340000,-21.882179260253906
1649609781.4581795,2400000,-33.901729583740234
1649609909.5218852,2460000,-16.214372634887695
1649610038.7926004,2520000,-17.411792755126953
1649610165.4234073,2580000,-14.543929100036621
1649610293.607831,2640000,-15.81460189819336
1649610420.8609843,2700000,-30.960317611694336
1649610549.7021115,2760000,-17.20638656616211
1649610678.500239,2820000,-24.28110122680664
1649610807.466155,2880000,-21.723711013793945
1649610937.5006337,2940000,-26.074451446533203
1649611066.08757,3000000,-18.105308532714844
1649611194.5950341,3060000,-21.960886001586914
1649611323.7454126,3120000,-31.167072296142578
1649611452.8400717,3180000,-23.78251075744629
1649611581.5423615,3240000,-16.726823806762695
1649611710.855965,3300000,-17.155729293823242
1649611839.567751,3360000,-25.31560516357422
1649611968.6340232,3420000,-33.4390869140625
1649612097.5431626,3480000,-28.44066619873047
1649612227.0329597,3540000,-29.615345001220703
1649612354.7329335,3600000,-15.980819702148438
1649612481.8746233,3660000,-15.36457633972168
1649612611.0108151,3720000,-23.940027236938477
1649612741.3423078,3780000,-27.9842472076416
1649612871.823759,3840000,-14.683807373046875
1649613001.7084632,3900000,-24.163803100585938
1649613131.2846987,3960000,-28.739839553833008
1649613261.0046375,4020000,-25.5399169921875
1649613392.3219287,4080000,-26.731016159057617
1649613525.2757437,4140000,-61.6995849609375
1649613655.1466398,4200000,-11.63366413116455
1649613785.9448411,4260000,-22.959413528442383
1649613901.89795,4320000,-24.526514053344727
1649614033.0945828,4380000,-15.914299011230469
1649614166.4906065,4440000,-24.350765228271484
1649614299.4973872,4500000,-35.80521011352539
1649614432.4627688,4560000,-31.95490837097168
1649614564.4695618,4620000,-55.28672790527344
1649614697.8922632,4680000,-35.29496383666992
1649614829.1243434,4740000,-22.8691463470459
1649614959.4310627,4800000,-18.411422729492188
1649615092.033328,4860000,-32.78521728515625
1649615224.5884285,4920000,-36.25724411010742
1649615357.2103426,4980000,-17.379316329956055
1649615489.288961,5040000,-14.412737846374512
1649615622.4486299,5100000,-37.37318801879883
1649615756.7894876,5160000,-13.251224517822266
1649615889.6637704,5220000,-19.59898567199707
1649616022.5357895,5280000,-26.94228172302246
1649616154.5849493,5340000,-9.616357803344727
1649616286.6255267,5400000,-16.989164352416992
1649616419.957375,5460000,-21.64227867126465
1649616552.9763968,5520000,-17.401792526245117
1649616686.8092887,5580000,-19.375577926635742
1649616820.7741408,5640000,-18.47759437561035
1649616954.6378129,5700000,-16.66301918029785
1649617088.9936273,5760000,-17.354782104492188
1649617220.7872658,5820000,-24.30120086669922
1649617354.9408247,5880000,-37.218666076660156
1649617487.0360434,5940000,-26.28923988342285
1649617620.9520452,6000000,-17.849088668823242
1649617754.0609255,6060000,-10.976301193237305
1649617886.6594524,6120000,-17.57024574279785
1649618019.24405,6180000,-15.46463680267334
1649618152.0838218,6240000,-18.842206954956055
1649618284.6682613,6300000,-21.655601501464844
1649618420.0779376,6360000,-26.895015716552734
1649618554.0924366,6420000,-19.524784088134766
1649618686.5338578,6480000,-13.254683494567871
1649618820.7864208,6540000,-13.248960494995117
1649618954.8540175,6600000,-21.531883239746094
1649619089.732232,6660000,-24.980119705200195
1649619223.2444198,6720000,-16.137462615966797
1649619358.3979843,6780000,-16.508262634277344
1649619493.623808,6840000,-24.84156036376953
1649619628.6795633,6900000,-16.08793067932129
1649619763.3533654,6960000,-16.92677879333496
1649619897.720737,7020000,-12.638736724853516
1649620029.9397178,7080000,-19.11669158935547
1649620166.005754,7140000,-13.555020332336426
1649620301.9246535,7200000,-22.571388244628906
1649620439.833131,7260000,-23.305326461791992
1649620576.6316082,7320000,-27.14154052734375
1649620713.2118943,7380000,-14.094442367553711
1649620849.2238407,7440000,-22.52674102783203
1649620986.1672688,7500000,-19.102737426757812
1649621122.9881232,7560000,-16.73517608642578
1649621259.5036788,7620000,-25.780454635620117
1649621395.2744226,7680000,-18.493572235107422
1649621531.7857263,7740000,-37.56466293334961
1649621668.0210917,7800000,-11.28747844696045
1649621803.6345491,7860000,-15.3585844039917
1649621940.9140606,7920000,-24.0194149017334
1649622077.0190203,7980000,-18.60496711730957
1649622215.0761304,8040000,-38.169246673583984
1649622352.7669048,8100000,-29.047130584716797
1649622487.6683748,8160000,-15.091757774353027
1649622623.0543432,8220000,-15.003857612609863
1649622759.5751753,8280000,-15.199152946472168
1649622896.8175766,8340000,-20.114826202392578
1649623034.5388815,8400000,-17.599822998046875
1649623170.2460086,8460000,-16.721677780151367
1649623307.147037,8520000,-18.858556747436523
1649623443.077666,8580000,-11.761697769165039
1649623581.2049572,8640000,-11.781852722167969
1649623719.2451243,8700000,-21.602535247802734
1649623856.5905137,8760000,-16.358701705932617
1649623995.1517575,8820000,-20.34687614440918
1649624133.0860448,8880000,-16.056615829467773
1649624271.5353897,8940000,-14.624053001403809
1649624410.1232824,9000000,-15.38951587677002
1649624548.6669667,9060000,-15.801799774169922
1649624687.2645404,9120000,-16.825298309326172
1649624826.8156734,9180000,-15.464835166931152
1649624965.9526505,9240000,-14.527870178222656
1649625104.715686,9300000,-17.622482299804688
1649625242.7877364,9360000,-15.52569580078125
1649625381.3160021,9420000,-15.476265907287598
1649625520.3110664,9480000,-23.745040893554688
1649625659.2643402,9540000,-24.765289306640625
1649625796.7389562,9600000,-14.598642349243164
1649625936.022027,9660000,-19.192731857299805
1649626075.530424,9720000,-29.848867416381836
1649626215.6107092,9780000,-17.221540451049805
1649626354.7792392,9840000,-12.321351051330566
1649626493.9447486,9900000,-14.19984245300293
1649626631.6943002,9960000,-15.450193405151367
1649626771.5282564,10020000,-11.493578910827637
1649626911.6262503,10080000,-24.422061920166016
1649627051.9015682,10140000,-21.23007583618164
1649627191.4539309,10200000,-17.112337112426758
1649627332.7461102,10260000,-37.605655670166016
1649627472.6381924,10320000,-16.33856773376465
1649627612.9353004,10380000,-30.85904884338379
1649627752.992422,10440000,-11.624470710754395
1649627892.5522978,10500000,-11.505074501037598
1649628031.8488991,10560000,-18.820995330810547
1649628172.7050164,10620000,-14.292759895324707
1649628312.4459264,10680000,-16.725114822387695
1649628452.4332142,10740000,-20.140398025512695
1649628590.9212132,10800000,-10.724742889404297
1649628730.99519,10860000,-11.488819122314453
1649628869.0621054,10920000,-26.336925506591797
1649629009.5788097,10980000,-20.837078094482422
1649629148.08039,11040000,-14.045905113220215
1649629289.1577644,11100000,-24.58421516418457
1649629429.0460284,11160000,-13.670555114746094
